id,city,latitude,longitude,crime_type,threat_level,date
HOT-01496,Mumbai,19.025881,73.014016,cheating_fraud,medium,2025-08-15
HOT-01497,Bengaluru,12.983885,77.574555,cheating_fraud,medium,2024-05-20
HOT-01498,Kolkata,22.562857,88.37342,burglary,medium,2025-09-04
HOT-01499,Pune,18.512776,73.826635,robbery,high,2024-07-27
HOT-01500,Chennai,13.057782,80.254356,dacoity,high,2024-08-31
HOT-01501,Delhi,28.718356,77.122369,extortion,medium,2025-07-16
HOT-01502,Jaipur,27.022762,75.808413,robbery,high,2025-08-03
HOT-01503,Chennai,13.142701,80.264421,drug_trafficking,high,2024-02-20
HOT-01504,Chennai,13.095249,80.292793,burglary,medium,2024-01-16
HOT-01505,Bengaluru,12.984726,77.698606,theft,low,2024-03-05
HOT-01506,Pune,18.472996,73.868457,theft,low,2024-01-31
HOT-01507,Jaipur,26.906822,75.762446,drug_trafficking,high,2024-03-26
HOT-01508,Kolkata,22.590897,88.409567,burglary,medium,2024-10-22
HOT-01509,Mumbai,19.107782,72.859511,drug_trafficking,high,2024-10-23
HOT-01510,Hyderabad,17.342879,78.42882,burglary,medium,2025-08-26
HOT-01511,Mumbai,19.085061,72.838518,drug_trafficking,high,2024-05-21
HOT-01512,Chennai,13.062386,80.317755,crime_against_women,high,2024-11-19
HOT-01513,Delhi,28.736572,77.10973,theft,low,2025-04-13
HOT-01514,Pune,18.524022,73.854589,murder,critical,2024-12-03
HOT-01515,Pune,18.502217,73.864227,theft,low,2024-02-17
HOT-01516,Pune,18.423165,73.900346,cybercrime,medium,2025-03-08
HOT-01517,Kolkata,22.579385,88.368328,extortion,medium,2025-02-06
HOT-01518,Hyderabad,17.378542,78.50697,burglary,medium,2024-08-18
HOT-01519,Kolkata,22.627023,88.364442,kidnapping,high,2024-04-12
HOT-01520,Pune,18.435186,73.782409,crime_against_women,high,2024-10-02
HOT-01521,Jaipur,26.979113,75.805306,kidnapping,high,2025-07-29
HOT-01522,Chennai,13.025685,80.297575,murder,critical,2025-07-21
HOT-01523,Bengaluru,12.913706,77.650407,crime_against_women,high,2025-09-28
HOT-01524,Pune,18.557264,73.914232,theft,low,2025-06-24
HOT-01525,Chennai,13.020806,80.254835,drug_trafficking,high,2025-08-02
HOT-01526,Delhi,28.543745,77.130509,extortion,medium,2025-05-11
HOT-01527,Delhi,28.672468,77.138798,crime_against_women,high,2025-03-15
HOT-01528,Bengaluru,12.908777,77.667671,crime_against_women,high,2025-04-10
HOT-01529,Pune,18.586875,73.866533,robbery,high,2024-01-23
HOT-01530,Delhi,28.77346,77.178919,kidnapping,high,2025-04-10
HOT-01531,Bengaluru,12.940622,77.623639,burglary,medium,2025-07-20
HOT-01532,Mumbai,19.085729,72.737821,crime_against_women,high,2025-01-12
HOT-01533,Bengaluru,13.053134,77.562759,kidnapping,high,2024-12-09
HOT-01534,Hyderabad,17.409631,78.482244,cheating_fraud,medium,2025-04-12
HOT-01535,Kolkata,22.552281,88.292171,robbery,high,2025-05-14
HOT-01536,Kolkata,22.548606,88.385028,burglary,medium,2024-04-08
HOT-01537,Bengaluru,12.958628,77.66184,crime_against_women,high,2025-02-16
HOT-01538,Bengaluru,12.942898,77.606862,robbery,high,2025-09-09
HOT-01539,Jaipur,26.878786,75.84474,cheating_fraud,medium,2024-02-24
HOT-01540,Kolkata,22.563946,88.31692,robbery,high,2024-04-17
HOT-01541,Hyderabad,17.364714,78.442867,theft,low,2024-11-22
HOT-01542,Pune,18.525191,73.83115,crime_against_women,high,2024-05-24
HOT-01543,Bengaluru,12.998376,77.554967,theft,low,2025-08-11
HOT-01544,Mumbai,19.090785,72.871641,extortion,medium,2025-02-12
HOT-01545,Chennai,13.178093,80.222352,cybercrime,medium,2024-10-08
HOT-01546,Mumbai,19.042669,72.886401,robbery,high,2024-10-12
HOT-01547,Jaipur,26.971457,75.784284,drug_trafficking,high,2025-09-17
HOT-01548,Hyderabad,17.464119,78.41906,murder,critical,2024-01-06
HOT-01549,Mumbai,19.127372,72.909833,drug_trafficking,high,2024-07-06
HOT-01550,Bengaluru,12.941817,77.52094,dacoity,high,2024-04-02
HOT-01551,Bengaluru,12.990982,77.593831,drug_trafficking,high,2025-01-17
HOT-01552,Mumbai,19.058693,72.879724,kidnapping,high,2025-07-29
HOT-01553,Mumbai,19.130853,72.913224,theft,low,2025-09-17
HOT-01554,Bengaluru,13.029529,77.508009,burglary,medium,2024-03-29
HOT-01555,Hyderabad,17.393045,78.505592,theft,low,2025-01-06
HOT-01556,Chennai,13.176779,80.238162,cheating_fraud,medium,2024-02-24
HOT-01557,Bengaluru,12.975622,77.606877,burglary,medium,2025-03-16
HOT-01558,Hyderabad,17.382968,78.482348,cheating_fraud,medium,2024-09-19
HOT-01559,Delhi,28.750938,77.056972,murder,critical,2025-07-29
HOT-01560,Hyderabad,17.373725,78.452637,extortion,medium,2024-05-24
HOT-01561,Jaipur,26.857977,75.82032,dacoity,high,2025-02-26
HOT-01562,Hyderabad,17.411121,78.515048,cheating_fraud,medium,2024-04-28
HOT-01563,Pune,18.531485,73.83831,crime_against_women,high,2025-06-11
HOT-01564,Bengaluru,13.004868,77.589845,murder,critical,2025-07-05
HOT-01565,Delhi,28.723751,77.186007,burglary,medium,2024-02-06
HOT-01566,Kolkata,22.55832,88.389013,drug_trafficking,high,2025-09-17
HOT-01567,Pune,18.52601,73.888008,cheating_fraud,medium,2024-10-30
HOT-01568,Chennai,13.168725,80.254749,rioting,medium,2025-01-03
HOT-01569,Jaipur,26.90918,75.8722,dacoity,high,2024-12-11
HOT-01570,Bengaluru,12.956088,77.603042,murder,critical,2025-07-12
HOT-01571,Pune,18.571779,73.86952,dacoity,high,2025-08-25
HOT-01572,Chennai,13.250315,80.259865,murder,critical,2025-07-08
HOT-01573,Chennai,12.957416,80.232448,kidnapping,high,2024-08-21
HOT-01574,Pune,18.599047,73.814192,extortion,medium,2024-11-01
HOT-01575,Pune,18.574049,73.824974,kidnapping,high,2024-12-08
HOT-01576,Mumbai,19.024942,72.895895,murder,critical,2024-02-21
HOT-01577,Pune,18.476036,73.910254,kidnapping,high,2024-03-22
HOT-01578,Hyderabad,17.413587,78.479536,crime_against_women,high,2024-07-06
HOT-01579,Mumbai,19.024198,72.842938,kidnapping,high,2024-11-28
HOT-01580,Delhi,28.77201,77.12108,murder,critical,2024-01-29
HOT-01581,Delhi,28.721712,77.087833,burglary,medium,2024-04-12
HOT-01582,Jaipur,26.933915,75.670157,burglary,medium,2025-09-07
HOT-01583,Mumbai,19.132645,72.948244,rioting,medium,2025-03-31
HOT-01584,Pune,18.593841,73.882612,robbery,high,2024-01-25
HOT-01585,Pune,18.510515,73.809583,dacoity,high,2024-11-18
HOT-01586,Kolkata,22.565992,88.344141,robbery,high,2024-01-01
HOT-01587,Delhi,28.688275,77.075013,kidnapping,high,2025-08-02
HOT-01588,Hyderabad,17.397144,78.474077,robbery,high,2025-03-03
HOT-01589,Mumbai,19.097331,72.889243,dacoity,high,2024-07-06
HOT-01590,Hyderabad,17.456315,78.471516,extortion,medium,2025-08-25
HOT-01591,Kolkata,22.474765,88.402526,kidnapping,high,2024-02-02
HOT-01592,Jaipur,26.887055,75.90961,cheating_fraud,medium,2024-04-12
HOT-01593,Jaipur,26.885012,75.6948,cheating_fraud,medium,2025-09-01
HOT-01594,Mumbai,19.147173,72.844617,crime_against_women,high,2025-01-09
HOT-01595,Mumbai,19.139404,72.839367,burglary,medium,2024-02-19
HOT-01596,Mumbai,19.116951,72.873196,extortion,medium,2025-09-28
HOT-01597,Chennai,13.167245,80.254481,theft,low,2024-07-27
HOT-01598,Delhi,28.750354,77.103373,theft,low,2024-08-07
HOT-01599,Pune,18.586358,73.876136,murder,critical,2024-03-06
HOT-01600,Delhi,28.636412,77.083863,burglary,medium,2024-08-14
HOT-01601,Hyderabad,17.435618,78.439465,robbery,high,2025-07-12
HOT-01602,Hyderabad,17.337722,78.555236,kidnapping,high,2025-08-03
HOT-01603,Hyderabad,17.413665,78.524387,burglary,medium,2024-02-04
HOT-01604,Mumbai,19.027711,72.909395,crime_against_women,high,2024-01-14
HOT-01605,Mumbai,19.033649,72.90938,drug_trafficking,high,2024-03-01
HOT-01606,Delhi,28.628042,77.079501,cheating_fraud,medium,2024-09-26
HOT-01607,Mumbai,19.09479,72.773121,cheating_fraud,medium,2025-05-27
HOT-01608,Kolkata,22.563742,88.339591,dacoity,high,2024-07-17
HOT-01609,Kolkata,22.545556,88.436495,kidnapping,high,2024-08-18
HOT-01610,Mumbai,19.13408,72.878714,cybercrime,medium,2024-06-09
HOT-01611,Hyderabad,17.368479,78.517625,extortion,medium,2024-12-22
HOT-01612,Mumbai,19.107002,72.892979,cybercrime,medium,2024-11-16
HOT-01613,Kolkata,22.606695,88.400212,murder,critical,2024-04-18
HOT-01614,Jaipur,26.881405,75.779912,theft,low,2024-07-10
HOT-01615,Bengaluru,12.978481,77.629291,kidnapping,high,2024-04-07
HOT-01616,Delhi,28.791692,77.110909,crime_against_women,high,2024-02-10
HOT-01617,Pune,18.52857,73.843632,dacoity,high,2024-01-06
HOT-01618,Pune,18.483173,73.854255,robbery,high,2024-04-29
HOT-01619,Delhi,28.663678,77.138579,robbery,high,2025-09-23
HOT-01620,Mumbai,19.06115,72.951529,cheating_fraud,medium,2024-12-08
HOT-01621,Jaipur,26.883712,75.845143,robbery,high,2024-03-30
HOT-01622,Bengaluru,12.915733,77.557439,cybercrime,medium,2024-11-15
HOT-01623,Bengaluru,12.942935,77.616765,dacoity,high,2025-03-05
HOT-01624,Bengaluru,13.002062,77.495226,robbery,high,2025-04-13
HOT-01625,Hyderabad,17.365512,78.512244,murder,critical,2025-04-18
HOT-01626,Jaipur,26.97174,75.738164,robbery,high,2024-01-02
HOT-01627,Jaipur,26.979984,75.846533,robbery,high,2024-08-19
HOT-01628,Mumbai,19.098342,72.92591,robbery,high,2024-04-11
HOT-01629,Bengaluru,13.070893,77.639451,drug_trafficking,high,2024-05-07
HOT-01630,Jaipur,26.899445,75.712265,crime_against_women,high,2024-04-06
HOT-01631,Pune,18.539529,73.871812,cybercrime,medium,2024-08-04
HOT-01632,Hyderabad,17.353731,78.541668,rioting,medium,2025-08-25
HOT-01633,Hyderabad,17.334341,78.463259,cheating_fraud,medium,2024-06-20
HOT-01634,Delhi,28.659699,77.143302,rioting,medium,2024-02-21
HOT-01635,Hyderabad,17.434519,78.458318,rioting,medium,2025-09-10
HOT-01636,Chennai,13.209558,80.327661,crime_against_women,high,2024-06-07
HOT-01637,Jaipur,26.985132,75.733907,murder,critical,2024-12-05
HOT-01638,Kolkata,22.621419,88.309383,drug_trafficking,high,2024-05-21
HOT-01639,Bengaluru,12.961774,77.538545,theft,low,2024-02-25
HOT-01640,Bengaluru,12.906057,77.572756,drug_trafficking,high,2024-05-10
HOT-01641,Chennai,13.162313,80.361313,theft,low,2024-09-15
HOT-01642,Delhi,28.694191,77.159438,murder,critical,2024-08-04
HOT-01643,Bengaluru,13.059857,77.549319,rioting,medium,2024-04-22
HOT-01644,Delhi,28.595022,77.161169,kidnapping,high,2025-08-14
HOT-01645,Chennai,13.060086,80.199429,rioting,medium,2024-01-14
HOT-01646,Bengaluru,13.004858,77.602279,theft,low,2024-10-10
HOT-01647,Bengaluru,12.97673,77.620617,rioting,medium,2025-03-25
HOT-01648,Jaipur,26.839288,75.876616,rioting,medium,2024-04-15
HOT-01649,Chennai,13.059786,80.294218,robbery,high,2025-05-30
HOT-01650,Delhi,28.613388,77.153918,cybercrime,medium,2024-09-16
HOT-01651,Pune,18.545129,73.928253,theft,low,2024-12-18
HOT-01652,Chennai,13.1321,80.249287,cheating_fraud,medium,2024-12-30
HOT-01653,Pune,18.538822,73.843855,drug_trafficking,high,2024-08-17
HOT-01654,Bengaluru,12.980118,77.519207,extortion,medium,2024-06-14
HOT-01655,Delhi,28.614632,77.154874,extortion,medium,2024-03-16
HOT-01656,Jaipur,26.882344,75.882778,theft,low,2024-06-11
HOT-01657,Chennai,13.146874,80.330458,murder,critical,2024-09-10
HOT-01658,Kolkata,22.61777,88.384084,robbery,high,2024-06-03
HOT-01659,Delhi,28.714802,77.070561,burglary,medium,2025-03-05
HOT-01660,Jaipur,26.92929,75.788789,cybercrime,medium,2025-07-24
HOT-01661,Hyderabad,17.436004,78.476584,cybercrime,medium,2025-04-16
HOT-01662,Mumbai,19.018362,72.929708,robbery,high,2024-03-27
HOT-01663,Pune,18.508971,73.870158,crime_against_women,high,2024-10-20
HOT-01664,Kolkata,22.568365,88.376796,cybercrime,medium,2025-02-04
HOT-01665,Chennai,13.055591,80.208209,dacoity,high,2024-08-18
HOT-01666,Pune,18.496821,73.891969,crime_against_women,high,2025-01-20
HOT-01667,Bengaluru,12.94638,77.602166,robbery,high,2025-01-29
HOT-01668,Bengaluru,12.88491,77.632867,burglary,medium,2024-10-29
HOT-01669,Bengaluru,12.968442,77.682321,extortion,medium,2024-05-20
HOT-01670,Hyderabad,17.444265,78.463595,kidnapping,high,2024-09-29
HOT-01671,Bengaluru,13.019925,77.63037,drug_trafficking,high,2024-02-10
HOT-01672,Jaipur,26.976146,75.766208,extortion,medium,2025-09-24
HOT-01673,Delhi,28.696785,76.987328,robbery,high,2024-09-02
HOT-01674,Kolkata,22.63845,88.320609,extortion,medium,2025-09-07
HOT-01675,Pune,18.517526,73.890074,kidnapping,high,2024-09-02
HOT-01676,Bengaluru,12.947731,77.468764,murder,critical,2025-04-16
HOT-01677,Bengaluru,13.028401,77.546983,kidnapping,high,2025-06-28
HOT-01678,Chennai,13.088801,80.309084,dacoity,high,2024-02-05
HOT-01679,Chennai,13.15187,80.307351,kidnapping,high,2025-06-25
HOT-01680,Jaipur,26.87227,75.814327,rioting,medium,2024-09-30
HOT-01681,Hyderabad,17.441811,78.421079,cybercrime,medium,2025-07-31
HOT-01682,Kolkata,22.483439,88.364248,cybercrime,medium,2025-08-23
HOT-01683,Kolkata,22.551482,88.246193,extortion,medium,2024-12-09
HOT-01684,Chennai,13.059004,80.299164,kidnapping,high,2025-07-31
HOT-01685,Jaipur,26.95208,75.785086,cybercrime,medium,2025-08-31
HOT-01686,Pune,18.538017,73.852444,dacoity,high,2024-10-14
HOT-01687,Bengaluru,13.011907,77.616456,kidnapping,high,2024-01-23
HOT-01688,Mumbai,18.973783,72.827476,crime_against_women,high,2024-11-09
HOT-01689,Delhi,28.716772,77.073098,cybercrime,medium,2025-09-02
HOT-01690,Bengaluru,12.91903,77.700899,crime_against_women,high,2025-01-25
HOT-01691,Pune,18.502913,73.908211,burglary,medium,2024-09-02
HOT-01692,Mumbai,18.941416,72.918456,robbery,high,2024-09-02
HOT-01693,Hyderabad,17.396216,78.421019,burglary,medium,2024-09-29
HOT-01694,Bengaluru,12.884459,77.671614,murder,critical,2024-02-23
HOT-01695,Kolkata,22.533925,88.310198,dacoity,high,2024-06-10
HOT-01696,Pune,18.537589,73.818034,kidnapping,high,2024-11-12
HOT-01697,Chennai,13.079356,80.254084,crime_against_women,high,2025-02-26
HOT-01698,Chennai,13.052405,80.2244,burglary,medium,2024-01-19
HOT-01699,Mumbai,19.001616,72.861486,burglary,medium,2025-05-22
HOT-01700,Hyderabad,17.409237,78.473327,burglary,medium,2024-03-22
HOT-01701,Hyderabad,17.378145,78.43274,drug_trafficking,high,2024-10-14
HOT-01702,Hyderabad,17.411329,78.526194,extortion,medium,2024-10-13
HOT-01703,Bengaluru,12.872413,77.639051,cheating_fraud,medium,2024-09-22
HOT-01704,Kolkata,22.613026,88.303719,extortion,medium,2025-05-25
HOT-01705,Mumbai,19.10098,72.899015,robbery,high,2024-01-26
HOT-01706,Pune,18.549868,73.75902,robbery,high,2024-08-15
HOT-01707,Jaipur,26.886513,75.793464,cybercrime,medium,2025-02-13
HOT-01708,Hyderabad,17.357563,78.504911,theft,low,2024-04-24
HOT-01709,Kolkata,22.633664,88.325698,theft,low,2024-12-31
HOT-01710,Bengaluru,13.016807,77.487693,burglary,medium,2024-01-26
HOT-01711,Hyderabad,17.357367,78.540527,theft,low,2024-02-07
HOT-01712,Mumbai,19.126526,72.850243,extortion,medium,2024-07-01
HOT-01713,Bengaluru,13.001009,77.607483,cheating_fraud,medium,2024-07-18
HOT-01714,Delhi,28.643361,77.133245,dacoity,high,2025-08-10
HOT-01715,Delhi,28.708324,77.067726,cybercrime,medium,2025-06-25
HOT-01716,Delhi,28.674144,77.103559,theft,low,2024-07-22
HOT-01717,Delhi,28.726449,77.16861,kidnapping,high,2024-06-06
HOT-01718,Pune,18.55621,73.928098,crime_against_women,high,2024-07-09
HOT-01719,Jaipur,26.922159,75.742439,rioting,medium,2025-01-17
HOT-01720,Hyderabad,17.431239,78.399032,extortion,medium,2024-08-06
HOT-01721,Chennai,13.09974,80.293652,rioting,medium,2025-03-29
HOT-01722,Chennai,13.072533,80.239864,drug_trafficking,high,2025-09-09
HOT-01723,Bengaluru,13.019133,77.595025,cheating_fraud,medium,2024-08-15
HOT-01724,Hyderabad,17.390496,78.522124,cybercrime,medium,2024-03-30
HOT-01725,Hyderabad,17.440434,78.476843,burglary,medium,2024-02-20
HOT-01726,Jaipur,26.943304,75.796397,crime_against_women,high,2025-05-24
HOT-01727,Delhi,28.712345,77.012193,dacoity,high,2025-01-25
HOT-01728,Mumbai,19.123321,72.91148,robbery,high,2025-02-09
HOT-01729,Delhi,28.645266,77.17912,drug_trafficking,high,2024-08-15
HOT-01730,Bengaluru,12.936528,77.47073,cheating_fraud,medium,2025-03-21
HOT-01731,Kolkata,22.534835,88.355674,cybercrime,medium,2025-05-04
HOT-01732,Chennai,13.04502,80.345448,robbery,high,2024-05-28
HOT-01733,Chennai,13.210666,80.254271,rioting,medium,2024-06-05
HOT-01734,Bengaluru,13.07887,77.56144,drug_trafficking,high,2024-01-18
HOT-01735,Delhi,28.705244,77.060961,robbery,high,2024-12-20
HOT-01736,Bengaluru,12.956538,77.522203,extortion,medium,2024-07-07
HOT-01737,Bengaluru,12.966985,77.548109,theft,low,2025-01-21
HOT-01738,Bengaluru,13.001547,77.532038,kidnapping,high,2024-08-04
HOT-01739,Hyderabad,17.32527,78.397503,dacoity,high,2025-05-05
HOT-01740,Chennai,13.148685,80.300079,drug_trafficking,high,2024-02-26
HOT-01741,Kolkata,22.501864,88.417484,murder,critical,2024-04-17
HOT-01742,Chennai,13.156994,80.273648,dacoity,high,2025-07-26
HOT-01743,Kolkata,22.582704,88.291838,kidnapping,high,2024-06-01
HOT-01744,Mumbai,19.090747,72.865261,cybercrime,medium,2024-06-27
HOT-01745,Pune,18.488806,73.806148,murder,critical,2025-02-12
HOT-01746,Chennai,13.010699,80.236314,extortion,medium,2025-01-09
HOT-01747,Pune,18.595057,73.888041,cheating_fraud,medium,2024-02-16
HOT-01748,Hyderabad,17.357975,78.545642,robbery,high,2024-03-09
HOT-01749,Hyderabad,17.502798,78.55785,murder,critical,2024-03-14
HOT-01750,Delhi,28.601738,77.057264,kidnapping,high,2024-12-03
HOT-01751,Pune,18.511608,73.921024,extortion,medium,2024-04-03
HOT-01752,Pune,18.49158,73.837788,kidnapping,high,2025-04-06
HOT-01753,Jaipur,26.892372,75.812218,cheating_fraud,medium,2024-01-01
HOT-01754,Bengaluru,13.001799,77.598061,robbery,high,2024-01-16
HOT-01755,Delhi,28.652007,77.051859,burglary,medium,2024-05-19
HOT-01756,Delhi,28.715599,77.118259,dacoity,high,2025-08-08
HOT-01757,Chennai,13.083332,80.217689,crime_against_women,high,2025-02-17
HOT-01758,Jaipur,26.841671,75.772893,cybercrime,medium,2024-02-07
HOT-01759,Jaipur,26.918836,75.816627,cheating_fraud,medium,2025-05-10
HOT-01760,Chennai,13.142191,80.303358,robbery,high,2024-05-15
HOT-01761,Jaipur,26.869119,75.726099,theft,low,2025-04-16
HOT-01762,Hyderabad,17.341704,78.365359,drug_trafficking,high,2025-09-28
HOT-01763,Jaipur,26.881376,75.745298,dacoity,high,2024-07-31
HOT-01764,Kolkata,22.592363,88.42889,extortion,medium,2025-01-26
HOT-01765,Hyderabad,17.38048,78.498379,drug_trafficking,high,2025-08-15
HOT-01766,Hyderabad,17.395739,78.510164,theft,low,2024-06-11
HOT-01767,Delhi,28.664176,77.078517,theft,low,2024-12-23
HOT-01768,Jaipur,26.926504,75.750013,murder,critical,2025-07-30
HOT-01769,Jaipur,26.92492,75.748386,theft,low,2024-02-21
HOT-01770,Mumbai,19.159508,72.979007,cheating_fraud,medium,2025-02-09
HOT-01771,Kolkata,22.545716,88.432828,cybercrime,medium,2025-05-23
HOT-01772,Pune,18.504297,73.908759,cheating_fraud,medium,2024-11-12
HOT-01773,Delhi,28.674744,77.118689,kidnapping,high,2025-03-12
HOT-01774,Mumbai,19.074049,72.922458,theft,low,2025-02-20
HOT-01775,Chennai,13.035981,80.332515,cheating_fraud,medium,2024-07-22
HOT-01776,Mumbai,19.034107,72.851532,murder,critical,2025-08-01
HOT-01777,Pune,18.424919,73.770955,cheating_fraud,medium,2024-03-21
HOT-01778,Delhi,28.751908,77.059125,kidnapping,high,2024-05-20
HOT-01779,Pune,18.526187,73.890154,rioting,medium,2025-01-14
HOT-01780,Jaipur,26.90632,75.756467,kidnapping,high,2024-04-22
HOT-01781,Bengaluru,12.916794,77.584496,extortion,medium,2024-07-30
HOT-01782,Pune,18.474937,73.997493,kidnapping,high,2025-09-20
HOT-01783,Kolkata,22.632789,88.328896,drug_trafficking,high,2025-08-06
HOT-01784,Hyderabad,17.349646,78.456802,murder,critical,2025-02-27
HOT-01785,Pune,18.522072,73.990649,murder,critical,2024-10-26
HOT-01786,Chennai,13.06909,80.306793,burglary,medium,2024-11-08
HOT-01787,Delhi,28.613241,77.172502,crime_against_women,high,2024-09-07
HOT-01788,Chennai,13.14316,80.166661,murder,critical,2024-10-09
HOT-01789,Jaipur,26.898097,75.851119,murder,critical,2025-02-23
HOT-01790,Kolkata,22.656467,88.372986,extortion,medium,2025-07-28
HOT-01791,Bengaluru,12.9811,77.607024,kidnapping,high,2025-05-27
HOT-01792,Pune,18.575859,73.914511,rioting,medium,2024-08-11
HOT-01793,Kolkata,22.596324,88.381082,theft,low,2025-08-07
HOT-01794,Jaipur,26.965195,75.84288,burglary,medium,2025-05-05
HOT-01795,Mumbai,19.034026,72.883289,drug_trafficking,high,2024-12-22
HOT-01796,Chennai,13.064549,80.347223,cybercrime,medium,2025-01-14
HOT-01797,Hyderabad,17.319612,78.498062,robbery,high,2024-02-08
HOT-01798,Chennai,13.124993,80.273404,crime_against_women,high,2025-03-19
HOT-01799,Kolkata,22.559217,88.376232,rioting,medium,2025-09-17
HOT-01800,Chennai,12.997679,80.232906,robbery,high,2024-12-30
HOT-01801,Delhi,28.72027,77.121161,rioting,medium,2025-04-17
HOT-01802,Hyderabad,17.447959,78.40909,drug_trafficking,high,2025-09-01
HOT-01803,Pune,18.544601,73.918181,extortion,medium,2025-04-27
HOT-01804,Mumbai,19.026143,72.859617,burglary,medium,2025-08-10
HOT-01805,Chennai,13.119245,80.257382,kidnapping,high,2025-07-19
HOT-01806,Kolkata,22.601377,88.435466,cybercrime,medium,2025-02-01
HOT-01807,Chennai,13.113299,80.288703,drug_trafficking,high,2025-07-17
HOT-01808,Hyderabad,17.41731,78.496764,robbery,high,2024-07-14
HOT-01809,Pune,18.561291,73.919011,robbery,high,2024-02-04
HOT-01810,Chennai,13.101464,80.322719,robbery,high,2024-09-28
HOT-01811,Pune,18.526641,73.879749,murder,critical,2024-08-25
HOT-01812,Jaipur,26.900841,75.736773,rioting,medium,2025-02-09
HOT-01813,Mumbai,19.162676,72.895746,extortion,medium,2024-11-17
HOT-01814,Bengaluru,12.934785,77.577535,crime_against_women,high,2024-02-21
HOT-01815,Bengaluru,13.026567,77.546824,extortion,medium,2025-05-13
HOT-01816,Jaipur,26.926405,75.775605,murder,critical,2024-07-11
HOT-01817,Mumbai,19.045145,72.968569,theft,low,2024-06-07
HOT-01818,Chennai,12.996504,80.250543,kidnapping,high,2024-02-18
HOT-01819,Bengaluru,13.00521,77.649051,murder,critical,2025-03-08
HOT-01820,Pune,18.491655,73.903056,kidnapping,high,2024-06-12
HOT-01821,Chennai,13.101051,80.328461,robbery,high,2025-09-30
HOT-01822,Chennai,13.091733,80.27123,kidnapping,high,2025-02-14
HOT-01823,Delhi,28.726134,77.202628,dacoity,high,2024-01-23
HOT-01824,Chennai,13.099362,80.319136,cheating_fraud,medium,2024-03-10
HOT-01825,Delhi,28.678744,77.056151,cheating_fraud,medium,2025-01-08
HOT-01826,Mumbai,19.027255,72.897877,cheating_fraud,medium,2025-09-16
HOT-01827,Hyderabad,17.385247,78.443191,rioting,medium,2024-02-28
HOT-01828,Bengaluru,12.963187,77.641939,theft,low,2024-03-21
HOT-01829,Bengaluru,13.040438,77.551056,drug_trafficking,high,2024-09-21
HOT-01830,Jaipur,26.918206,75.797961,murder,critical,2024-05-14
HOT-01831,Mumbai,19.105237,72.907702,burglary,medium,2025-08-18
HOT-01832,Mumbai,19.14291,72.920676,robbery,high,2024-05-15
HOT-01833,Kolkata,22.618368,88.379448,cheating_fraud,medium,2025-02-27
HOT-01834,Kolkata,22.539094,88.310695,rioting,medium,2024-04-14
HOT-01835,Jaipur,26.864374,75.72759,kidnapping,high,2024-09-23
HOT-01836,Pune,18.58955,73.910946,crime_against_women,high,2024-07-06
HOT-01837,Kolkata,22.617503,88.378504,drug_trafficking,high,2024-08-20
HOT-01838,Jaipur,26.955045,75.849282,extortion,medium,2024-05-31
HOT-01839,Hyderabad,17.269413,78.482494,robbery,high,2024-06-08
HOT-01840,Hyderabad,17.311726,78.434305,crime_against_women,high,2024-12-17
HOT-01841,Pune,18.471783,73.894803,rioting,medium,2024-09-17
HOT-01842,Bengaluru,13.026093,77.575811,extortion,medium,2024-07-11
HOT-01843,Jaipur,26.806033,75.734441,robbery,high,2024-04-12
HOT-01844,Bengaluru,13.091676,77.665142,burglary,medium,2025-06-27
HOT-01845,Jaipur,26.926708,75.784197,rioting,medium,2024-12-20
HOT-01846,Pune,18.549447,73.779598,theft,low,2024-03-16
HOT-01847,Jaipur,26.973526,75.708555,cheating_fraud,medium,2024-10-25
HOT-01848,Mumbai,19.110445,72.766821,crime_against_women,high,2024-06-03
HOT-01849,Hyderabad,17.491184,78.567546,crime_against_women,high,2024-09-14
HOT-01850,Hyderabad,17.404084,78.526094,burglary,medium,2025-05-20
HOT-01851,Delhi,28.717029,77.126979,cheating_fraud,medium,2025-02-01
HOT-01852,Kolkata,22.572691,88.427753,robbery,high,2024-06-16
HOT-01853,Mumbai,19.049519,72.909418,robbery,high,2024-04-25
HOT-01854,Pune,18.554141,73.924117,extortion,medium,2024-09-23
HOT-01855,Pune,18.53961,73.830259,dacoity,high,2024-01-02
HOT-01856,Chennai,13.094901,80.310233,murder,critical,2025-03-29
HOT-01857,Mumbai,19.043692,72.967913,cheating_fraud,medium,2025-06-04
HOT-01858,Hyderabad,17.44074,78.49082,robbery,high,2024-01-11
HOT-01859,Hyderabad,17.348249,78.454769,drug_trafficking,high,2024-12-23
HOT-01860,Delhi,28.626395,77.03649,dacoity,high,2025-04-03
HOT-01861,Jaipur,26.908794,75.865018,robbery,high,2025-02-10
HOT-01862,Pune,18.49769,73.831051,crime_against_women,high,2024-11-20
HOT-01863,Pune,18.523775,73.888502,cheating_fraud,medium,2025-04-30
HOT-01864,Hyderabad,17.393201,78.458334,kidnapping,high,2025-08-03
HOT-01865,Bengaluru,12.991968,77.596853,cybercrime,medium,2024-12-23
HOT-01866,Delhi,28.746933,77.155457,theft,low,2025-01-12
HOT-01867,Bengaluru,12.995525,77.627929,burglary,medium,2024-11-26
HOT-01868,Pune,18.526062,73.88481,kidnapping,high,2024-11-19
